id,title,abstract,is_generated
34,Empīriskās ticamības metode divām izlasēm vāji atkarīgiem datiem,"This paper presents an empirical method for estimating the accuracy of two samples that contain weakly dependent data. The proposed method takes into account the correlation between the two samples and allows for a more precise estimation of their reliability. The approach builds on recent developments in statistical theory and is illustrated through a simulated study. The results demonstrate that the proposed method outperforms traditional methods when dealing with weakly dependent data. The findings have important implications for researchers who work with large datasets, where weak dependence is common, and require accurate estimates of the reliability of their samples.",1
35,"Kobaltu un dzelzi saturošu perovskītu materiālu aprēķini, izmantojot AOLK metodi ar hibrīdiem blīvuma funkcionāļiem","This study focuses on the calculation of perovskite materials containing cobalt and iron using the AOLK method with hybrid density functional theory. The aim is to understand the electronic and magnetic properties of the materials and their potential applications in various electronic devices. The results show that the materials exhibit high magnetic moments and significant spin polarization, making them promising candidates for use in spintronic devices. The findings also highlight the importance of taking into account the hybrid density functional theory when calculating the properties of perovskite materials.",1
36,EIROPIJA JONU SADALĪJUMA UN ĪPAŠĪBU KVANTITATĪVĀ ANALĪZE STIKLA KERAMIKĀ,This study aimed to quantitatively analyze the distribution and properties of ions in glass ceramics. X-ray fluorescence and scanning electron microscopy were used to determine the ion ratios and the distribution of the ions within the samples. The results showed that the distribution of ions varied within the glass ceramics and that the properties of the materials exhibited different characteristics along the distribution gradients. This study provides critical insights into the properties and the distribution of ions within glass ceramics and their potential applications in various fields.,1
37,Mēbiusa diferenču vienādojums,"This paper explores a mathematical concept related to the properties of Möbius transformations. Specifically, the study focuses on the differential equation associated with Möbius transformations and how it can be used to understand their behavior. Through a systematic analysis of the differential equation, the paper presents a theoretical framework for examining the properties of Möbius transformations and sheds light on their practical applications in various fields. The paper concludes with a discussion of the implications of the findings and potential avenues for future research.",1
38,LYNESS DIFERENČU VIENĀDOJUMS,"This research paper explores a unique mathematical equation that highlights the differences between various data points. Through an in-depth analysis of the equation's properties and applications, we demonstrate its relevance in fields such as finance, ecology, and economics. With the aid of empirical evidence, we showcase how this equation is utilized to uncover hidden trends and patterns within complex datasets. Our findings provide valuable insights for practitioners seeking to improve their data analysis capabilities and decision-making processes.",1
39,"JAUNU 1D ZNO/PDA KODOLA-ČAULAS NANOSTRUKTŪRU IZVEIDE AR UZLABOTĀM UZBŪVES, ELEKTRONISKAJĀM, OPTISKAJĀM UN JUTĪBAS ĪPAŠĪBĀM","This study focuses on the creation of a novel nanostructure of ZnO/PDA core-shell particles with improved structural, electronic, optical, and sensing properties. The synthesis method involved a unique approach, which yielded a uniform size distribution of nanoparticles with high surface area. The core-shell particles were characterized using various techniques, such as TEM, XRD, FT-IR, and UV-Vis spectroscopy, and their performance was evaluated for gas sensing applications. Results show that the new nanostructure exhibits significantly higher sensitivity and selectivity towards various target gases. The improved properties of the ZnO/PDA core-shell particles make them promising candidates for use in gas sensing, catalysis, and optoelectronics.",1
40,Ekstrēmu uzdevumi par kastēm un to pakošanu,"This study explores the challenges of packaging goods in boxes, specifically in extreme circumstances. A series of tasks were devised and implemented to simulate conditions such as extreme temperatures, high altitude, and turbulent environments. The study also examines the quality of packages after being subjected to extreme conditions, and offers recommendations for improvements in packaging design and materials. The results suggest that packaging companies should invest in robust testing procedures to ensure the reliability of their products, particularly in situations where extreme conditions are expected.",1
41,Konvekcijas - difūzijas - reakcijas vienādojuma lietojums siltuma un masas pārneses procesu modelēšanā,"This paper discusses the application of a mathematical equation that accounts for convection, diffusion, and reaction in modeling heat and mass transfer processes. The equation is presented and its physical meaning is explained. Examples of its use in different scenarios are provided, underscoring how it can contribute to a better understanding of complex systems. The role of boundary conditions and parameters on the accuracy of the model is also explored. Ultimately, the findings suggest that this equation can be a valuable tool for engineers and scientists seeking to better understand and improve heat and mass transfer processes.",1
42,"IZDZĪVOŠANAS ANALĪZES PARAMETRISKO MODEĻU PIELIETOJUMS, IZMANTOJOT BEIJESA STATISTIKU","This study aims to evaluate the effectiveness of utilizing a parameterized model for survival analysis, using Bayesian statistics. The analysis will focus on assessing the survival rate of a particular population based on various parameters, such as age, gender, and health status. The results of the analysis will provide valuable insights into the factors that affect survival rates, and could potentially aid in the development of more effective healthcare strategies for the population under study. Bayesian statistics will be used to calculate the probability of survival based on the available data, with the parameterized model allowing for the incorporation of multiple variables into the analysis. Overall, this study has the potential to significantly improve our understanding of survival rates in a particular population, and could have important implications for healthcare policy and practice.",1
43,Lēmaņa alternatīvas pielietojums izdzīvošanas analīzē,"This study focuses on survival analysis utilizing alternative methods. The aim is to explore the potential use of Lēmaņa, a unique statistical technique, in the field of survival analysis. The research methodology includes gathering data, applying various models, analyzing and comparing the results. The findings indicate that Lēmaņa has the potential to be a useful tool for survival analysis due to its ability to consider multiple covariates simultaneously and generate more accurate predictions. Further research is recommended to fully explore and validate the effectiveness of Lēmaņa in survival analysis.",1
44,Markova modeļu pielietojums notikumu vēstures pētīšanai,"The application of Markov models has proven to be a useful tool in understanding the patterns and dynamics of historical events. By analyzing the probability of transitions between different states, these models can provide valuable insights into the causes and effects of specific events. This study explores the use of Markov models in analyzing event history, with a focus on their ability to identify important trends and patterns within complex datasets. Through a series of case studies, we demonstrate how this approach can be used to gain a deeper understanding of historical events and the factors that shape them. Ultimately, this research highlights the potential for Markov models to contribute to the field of event history and inform our understanding of the past.",1
45,DAUDZKĀRT ROBUSTI NOVĒRTĒTĀJI CĒLOŅSAKARĪBU STATISTIKAS ANALĪZĒ,"This study explores the use of multiple robust estimators in analyzing the relationships between different variables in statistical analysis. These estimators are designed to reduce the impact of outliers and other forms of data noise, allowing for a more accurate and reliable analysis of causality. Through a series of experiments and simulations, the effectiveness of these estimators is demonstrated, with results showing that they can significantly improve the accuracy of statistical analyses in a wide range of applications. Further research is needed to explore the full potential of these techniques, but the findings of this study suggest that they have great promise for the future of statistical analysis and data science.",1
46,Elektromagnētiski ierosinātas šķidra metāla brīvās virsmas dinamikas skaitliska un eksperimentāla izpēte,"This study explores the numerical and experimental investigation of the dynamics of free liquid metal surfaces under electromagnetic excitation. The behavior of the liquid metal was observed through visualization techniques and analyzed by numerical simulations. The effects of varying magnetic fields and surface tension on the surface dynamics were studied. The findings of this study provide valuable insights into the behavior of liquid metal surfaces under electromagnetic excitation, with potential applications in various industrial and technological fields.",1
47,Lineārās kooperatīvas spēles ar nestriktām koalīcijām,"This paper explores cooperative games with non-strict coalition structures and linear payoff functions. We examine the notion of a superadditive game and derive necessary and sufficient conditions for the existence of a non-empty core. We also construct a pricing function to allocate the total worth of the game among the participants in a desirable way, and examine various examples to illustrate our findings. Finally, we investigate the relationship between the core and the nucleolus, providing a condition under which they coincide. Our results extend prior research on cooperative games to allow for a more flexible coalition structure and provide useful insights for practical applications.",1
48,Gaismas doižu (LED) medicīnisko pielietojumu izpēte,"This study explores the medical applications of LED lights, specifically in the realm of photobiomodulation therapy. The initial findings suggest that LED lights may have potential in improving wound healing, reducing inflammation, and managing pain in various medical conditions. Further research is needed to fully understand the mechanisms behind these effects and to optimize the use of LED therapy for maximal health benefits.",1
49,"Rb atomu leņķiskā momenta šķērsorientācijas eksperimentāli pētījumi ārējā magnētiskajā laukā, ierosinot D1 līnijas supersīkstruktūras pārejas","This study investigates the behavior of rubidium atoms in an external magnetic field, specifically focusing on their angular momentum and cross-orientation. The experiment involves triggering the D1 line super fine structure transition in order to observe the resulting changes in the atoms' behavior. The results of the study provide valuable insights into the underlying mechanics of the magnetic field and its impact on atomic behavior.",1
50,Masu apkalpošanas sistēmu tīklu optimizācija piegādes ķēžu plānošanā,"This research study focuses on the optimization of supply chain planning through the utilization of masu apkalpošanas sistēmu tīklu. The goal is to improve the efficiency and performance of the supply chain by identifying areas for improvement and implementing optimization strategies. The study utilizes data analysis techniques to identify bottlenecks and inefficiencies in the supply chain, after which a comprehensive optimization model is developed. The model aims to maximize the effectiveness of the supply chain while reducing costs and enhancing customer satisfaction. The results reveal that the proposed optimization model provides significant benefits in terms of reducing lead times, reducing inventory costs, and improving distribution channel performance.",1
51,Autovadītāju redzes kvalitātes novērtējums,"This study aims to evaluate the visual quality of drivers in driving simulations. Participants were asked to complete various tasks while driving to assess visual acuity, depth perception, and reaction time. The results showed significant variation in visual quality among participants, with some exhibiting superior performance and others experiencing difficulty with certain tasks. These findings highlight the importance of regularly assessing visual quality in drivers and providing appropriate interventions to improve safety on the roads.",1
52,Neiropsiholoģisko datu statistiskā analīze,"This study aims to explore the statistical analysis of neuropsychological data. The research involves the collection of data from various sources and using advanced statistical tools to analyze and interpret it. The analysis will provide insights into the relationship between brain function and various psychological processes. The study will also identify the most significant factors that affect cognitive performance and discuss the implications of the findings. Overall, this research will contribute to the understanding of the complex interactions between the brain and behavior and pave the way for future research in the field of neuropsychology.",1
53,Elektronu paramagnētiskās rezonanses spektru superhipersīkstruktūra ar hromu aktivētā lantāna oksihlorīdā,This research explores the superhyperfine structure of electron paramagnetic resonance spectra in chromium activated lanthanum oxychloride. The study utilizes various spectroscopic techniques and mathematical models to provide insights into the electronic spin-lattice interaction and hyperfine coupling constants. The results show promising implications for the potential application of lanthanum oxychloride as a candidate for trapped-ion quantum computing.,1
54,Režģa dinamikas aprēķini MgxZn1-xO cietajiem šķīdumiem,"This study presents an investigation into the dynamics of a lattice system in solid solutions of MgxZn1-xO. Through computer simulations, the behaviors of different compositions of the solution were analyzed and the effects of temperature on the system were studied. Results indicate that the dynamics of the lattice are strongly dependent on the composition of the solution and show a variety of interesting behaviors at different temperatures. This research provides insights into the fundamental properties of solid solutions and offers potential applications in material science and technology.",1
55,Hipotēžu pārbaude divu izlašu lokācijas-mēroga modelim,This paper presents an analysis of a model that compares the performance of two different location-scale distributions using the hypothesis testing framework. We investigate the efficacy of the model in determining whether the two distributions are significantly different from each other in terms of their accuracy and precision. Results show that the model is robust and reliable in detecting even small differences between the two distributions. We discuss the implications of our findings for the design and implementation of statistical models for evaluating location-scale data. Our work contributes to the broader field of hypothesis testing and offers practical insights for researchers and practitioners in various domains.,1
56,Matemātiskās un statistiskās datu analīzes metodes cukura diabēta pētījumos,".This paper discusses the use of mathematical and statistical data analysis methods in researching diabetes. The goal of the study is to analyze data related to diabetes and determine which statistical methods are most effective in identifying patterns and predicting risk factors. The results of the analysis provide insight into the disease and suggest ways to prevent and manage it. Overall, this research highlights the importance of using a combination of mathematical and statistical methods in analyzing complex medical data.",1
57,AR DIVVĒRTĪGA MANGĀNA JONIEM AKTIVĒTA MAGNIJA GERMANĀTA MATERIĀLA ILGSPĪDOŠĀ LUMINISCENCE,"This study investigates the synthesis and luminescent properties of a long-lasting magnesium germanate material that is activated by manganese. The material was characterized using various techniques such as X-ray diffraction, scanning electron microscopy, and photoluminescence spectroscopy. Results indicate that the material has a high degree of crystallinity and displays strong and persistent luminescence after excitation with visible light. This material has potential applications in areas such as optoelectronics, sensors, and photovoltaics.",1
58,Jaunu sintēzes stiklu veidojošu piraniliden atvasinājumu gaismas pastiprināšanas īpašību pētījumi,"This research study revolves around the analysis of the light amplification properties of recently synthesized piranilide derivatives that contribute to the formation of new glass compositions. The primary objective of this investigation is to identify the impact of varying structural components on the enhancement of amplification characteristics in these compositions. The study will involve the synthesis of different piranilide derivatives, their structural characterization and the examination of their optical properties. The obtained results will provide insights into the optimization and designing of novel light amplifiers for various applications.",1
59,Optisks čukstošās galerijas modu mikrorezonatora mitruma sensors,"This paper presents a novel approach for the development of a highly sensitive moisture sensor utilizing optical microresonators. The proposed sensor design incorporates a specialized structure for the detection of small changes in the refractive index caused by moisture present in the environment. The sensitivity of the device is further enhanced through the use of a highly efficient spectral analysis technique. The proposed sensor design provides a promising solution for the detection of moisture in a variety of applications ranging from environmental monitoring to industrial process control. The experimental results confirm the excellent performance of the proposed sensor design, with high sensitivity, fast response time, and excellent stability. The proposed sensor has the potential to significantly contribute to the development of advanced sensing systems for various applications, including in the fields of food production, biotechnology, and medical monitoring.",1
60,Precīza biezuma poraina anodēta alumīnija oksīda kārtiņas optisko sensoru veidošanai,"The presented study focuses on the preparation and characterization of precise thickness porous anodized aluminum oxide films for optical sensor applications. The fabrication process involves the adjustment of anodization parameters for achieving a desired porosity, thickness, and refractive index. Samples were characterized using various analytical techniques such as scanning electron microscopy, X-ray diffraction, Fourier transform infrared spectroscopy, and ellipsometry. The results indicate that the synthesized films possess uniform pore morphology, high porosity, and excellent optical properties. The optical sensing ability of the fabricated films was tested for detecting varying concentrations of a model analyte. Overall, the obtained findings demonstrate the great potential of the proposed approach for producing high-quality optically active porous materials.",1
61,Krustotās un nekrustotās disparitātes stereoslieksnis dažādos vecumos,"This study investigates disparities in cognitive ability between individuals who completed formal education and those who did not, across different age groups. The analysis focuses on the differences in stereoscopic vision between the two groups and their impact on cognitive ability. The results suggest that lack of formal education and advancing age are significant predictors of disparities in stereoscopic vision, which in turn affects cognitive abilities. The findings highlight the importance of formal education and the need for early intervention and training to improve stereoscopic vision and cognitive ability in individuals at risk.",1
62,Optometrisko treniņu efektivitāte bērniem ar mācīšanās grūtībām,".This study investigates the effectiveness of optometric training in improving academic performance in children with learning difficulties. A sample of 50 children aged 7-12 years with diagnosed learning difficulties underwent eight weeks of optometric training, including visual processing and eye movement exercises. Results indicated a significant improvement in both academic performance and visual skills, particularly in reading and comprehension tasks. These findings suggest that optometric training could serve as an effective intervention for children with learning difficulties, improving their visual processing skills and overall academic performance. Further research is needed to explore the long-term effects of optometric training on academic outcomes.",1
